t, mcp_t, pip_t, dip_t, mcp_q, pip_q, dip_q, mcp_qd, pip_qd, dip_qd, mcp_qdd, pip_qdd, dip_qdd, 
14.680000, -0.000003, -0.000001, -0.000000, 1.368495, 1.145073, 1.070596, 0.071615, 0.056416, 0.051350, -0.017790, -0.014154, -0.012942, 
14.700000, -0.000003, -0.000001, -0.000000, 1.369924, 1.146198, 1.071620, 0.071260, 0.056133, 0.051091, -0.017791, -0.014155, -0.012943, 
14.720000, -0.000003, -0.000001, -0.000000, 1.371345, 1.147318, 1.072639, 0.070904, 0.055850, 0.050832, -0.017791, -0.014155, -0.012943, 
14.740000, -0.000003, -0.000001, -0.000000, 1.372759, 1.148432, 1.073653, 0.070548, 0.055567, 0.050573, -0.017792, -0.014156, -0.012944, 
14.760000, -0.000003, -0.000001, -0.000000, 1.374166, 1.149540, 1.074662, 0.070192, 0.055284, 0.050314, -0.017793, -0.014156, -0.012944, 
14.780000, -0.000003, -0.000001, -0.000000, 1.375566, 1.150643, 1.075665, 0.069836, 0.055001, 0.050056, -0.017793, -0.014157, -0.012945, 
14.800000, -0.000003, -0.000001, -0.000000, 1.376959, 1.151739, 1.076663, 0.069480, 0.054718, 0.049797, -0.017794, -0.014157, -0.012945, 
14.820000, -0.000003, -0.000001, -0.000000, 1.378345, 1.152831, 1.077656, 0.069124, 0.054435, 0.049538, -0.017795, -0.014158, -0.012946, 
14.840000, -0.000003, -0.000001, -0.000000, 1.379723, 1.153916, 1.078644, 0.068769, 0.054151, 0.049279, -0.017795, -0.014159, -0.012946, 
14.860000, -0.000003, -0.000001, -0.000000, 1.381095, 1.154996, 1.079627, 0.068413, 0.053868, 0.049020, -0.017796, -0.014159, -0.012947, 
14.880000, -0.000003, -0.000001, -0.000000, 1.382459, 1.156070, 1.080605, 0.068057, 0.053585, 0.048761, -0.017797, -0.014160, -0.012947, 
14.900000, -0.000003, -0.000001, -0.000000, 1.383816, 1.157139, 1.081577, 0.067701, 0.053302, 0.048502, -0.017797, -0.014160, -0.012948, 
14.920000, -0.000003, -0.000001, -0.000000, 1.385166, 1.158202, 1.082544, 0.067345, 0.053019, 0.048243, -0.017798, -0.014161, -0.012948, 
14.940000, -0.000003, -0.000001, -0.000000, 1.386509, 1.159259, 1.083506, 0.066989, 0.052735, 0.047984, -0.017799, -0.014161, -0.012949, 
14.960000, -0.000003, -0.000001, -0.000000, 1.387845, 1.160311, 1.084463, 0.066633, 0.052452, 0.047725, -0.017799, -0.014162, -0.012949, 
14.980000, -0.000003, -0.000001, -0.000000, 1.389174, 1.161357, 1.085415, 0.066277, 0.052169, 0.047466, -0.017800, -0.014162, -0.012950, 
15.000000, -0.000003, -0.000001, -0.000000, 1.390496, 1.162397, 1.086361, 0.065921, 0.051886, 0.047207, -0.017801, -0.014163, -0.012950, 
15.020000, -0.000003, -0.000001, -0.000000, 1.391810, 1.163431, 1.087302, 0.065549, 0.051590, 0.046937, -0.018570, -0.014773, -0.013508, 
15.040000, -0.000003, -0.000001, -0.000000, 1.393117, 1.164460, 1.088238, 0.065178, 0.051295, 0.046667, -0.018570, -0.014774, -0.013508, 
15.060000, -0.000003, -0.000001, -0.000000, 1.394416, 1.165483, 1.089168, 0.064807, 0.050999, 0.046397, -0.018571, -0.014774, -0.013509, 
15.080000, -0.000003, -0.000001, -0.000000, 1.395708, 1.166499, 1.090093, 0.064435, 0.050704, 0.046126, -0.018572, -0.014775, -0.013509, 
15.100000, -0.000003, -0.000001, -0.000000, 1.396993, 1.167510, 1.091013, 0.064064, 0.050408, 0.045856, -0.018572, -0.014775, -0.013510, 
15.120000, -0.000003, -0.000001, -0.000000, 1.398270, 1.168515, 1.091927, 0.063692, 0.050113, 0.045586, -0.018573, -0.014776, -0.013510, 
15.140000, -0.000003, -0.000001, -0.000000, 1.399540, 1.169514, 1.092836, 0.063321, 0.049817, 0.045316, -0.018573, -0.014776, -0.013510, 
15.160000, -0.000003, -0.000001, -0.000000, 1.400802, 1.170507, 1.093739, 0.062949, 0.049522, 0.045046, -0.018574, -0.014777, -0.013511, 
15.180000, -0.000003, -0.000001, -0.000000, 1.402057, 1.171494, 1.094637, 0.062578, 0.049226, 0.044775, -0.018575, -0.014777, -0.013511, 
15.200000, -0.000003, -0.000001, -0.000000, 1.403305, 1.172476, 1.095530, 0.062206, 0.048931, 0.044505, -0.018575, -0.014778, -0.013512, 
15.220000, -0.000003, -0.000001, -0.000000, 1.404545, 1.173451, 1.096417, 0.061835, 0.048635, 0.044235, -0.018576, -0.014778, -0.013512, 
15.240000, -0.000003, -0.000001, -0.000000, 1.405777, 1.174420, 1.097299, 0.061463, 0.048339, 0.043965, -0.018577, -0.014779, -0.013513, 
15.260000, -0.000003, -0.000001, -0.000000, 1.407003, 1.175384, 1.098175, 0.061092, 0.048044, 0.043694, -0.018577, -0.014779, -0.013513, 
15.280000, -0.000003, -0.000001, -0.000000, 1.408220, 1.176342, 1.099046, 0.060720, 0.047748, 0.043424, -0.018578, -0.014780, -0.013513, 
15.300000, -0.000003, -0.000001, -0.000000, 1.409431, 1.177293, 1.099911, 0.060349, 0.047453, 0.043154, -0.018578, -0.014780, -0.013514, 
15.320000, -0.000003, -0.000001, -0.000000, 1.410633, 1.178239, 1.100771, 0.059977, 0.047157, 0.042884, -0.018579, -0.014780, -0.013514, 
15.340000, -0.000003, -0.000001, -0.000000, 1.411829, 1.179179, 1.101626, 0.059606, 0.046862, 0.042613, -0.018579, -0.014781, -0.013515, 
15.360000, -0.000003, -0.000001, -0.000000, 1.413017, 1.180113, 1.102475, 0.059234, 0.046566, 0.042343, -0.018580, -0.014781, -0.013515, 
15.380000, -0.000003, -0.000001, -0.000000, 1.414198, 1.181041, 1.103319, 0.058862, 0.046270, 0.042073, -0.018581, -0.014782, -0.013516, 
15.400000, -0.000003, -0.000001, -0.000000, 1.415371, 1.181963, 1.104158, 0.058491, 0.045975, 0.041802, -0.018581, -0.014782, -0.013516, 
15.420000, -0.000003, -0.000001, -0.000000, 1.416536, 1.182879, 1.104991, 0.058119, 0.045679, 0.041532, -0.018582, -0.014783, -0.013516, 
15.440000, -0.000003, -0.000001, -0.000000, 1.417695, 1.183790, 1.105818, 0.057747, 0.045383, 0.041262, -0.018582, -0.014783, -0.013517, 
15.460000, -0.000003, -0.000001, -0.000000, 1.418846, 1.184694, 1.106641, 0.057376, 0.045088, 0.040991, -0.018583, -0.014784, -0.013517, 
15.480000, -0.000003, -0.000001, -0.000000, 1.419989, 1.185593, 1.107458, 0.057004, 0.044792, 0.040721, -0.018583, -0.014784, -0.013518, 
15.500000, -0.000003, -0.000001, -0.000000, 1.421125, 1.186485, 1.108269, 0.056633, 0.044496, 0.040451, -0.018584, -0.014784, -0.013518, 
15.520000, -0.000003, -0.000001, -0.000000, 1.422254, 1.187372, 1.109075, 0.056253, 0.044194, 0.040174, -0.018996, -0.015111, -0.013816, 
15.540000, -0.000003, -0.000001, -0.000000, 1.423374, 1.188252, 1.109875, 0.055873, 0.043892, 0.039898, -0.018996, -0.015112, -0.013817, 
15.560000, -0.000003, -0.000001, -0.000000, 1.424488, 1.189127, 1.110670, 0.055493, 0.043590, 0.039622, -0.018997, -0.015112, -0.013817, 
15.580000, -0.000003, -0.000001, -0.000000, 1.425593, 1.189995, 1.111460, 0.055113, 0.043287, 0.039345, -0.018997, -0.015113, -0.013818, 
15.600000, -0.000003, -0.000001, -0.000000, 1.426691, 1.190858, 1.112244, 0.054733, 0.042985, 0.039069, -0.018998, -0.015113, -0.013818, 
15.620000, -0.000003, -0.000001, -0.000000, 1.427782, 1.191714, 1.113022, 0.054353, 0.042683, 0.038793, -0.018998, -0.015113, -0.013818, 
15.640000, -0.000003, -0.000001, -0.000000, 1.428865, 1.192565, 1.113795, 0.053973, 0.042381, 0.038516, -0.018999, -0.015114, -0.013819, 
15.660000, -0.000003, -0.000001, -0.000000, 1.429940, 1.193409, 1.114562, 0.053593, 0.042078, 0.038240, -0.018999, -0.015114, -0.013819, 
15.680000, -0.000003, -0.000001, -0.000000, 1.431008, 1.194247, 1.115324, 0.053213, 0.041776, 0.037963, -0.019000, -0.015115, -0.013819, 
15.700000, -0.000003, -0.000001, -0.000000, 1.432068, 1.195079, 1.116080, 0.052833, 0.041474, 0.037687, -0.019000, -0.015115, -0.013820, 
15.720000, -0.000003, -0.000001, -0.000000, 1.433120, 1.195905, 1.116831, 0.052453, 0.041171, 0.037411, -0.019001, -0.015115, -0.013820, 
15.740000, -0.000003, -0.000001, -0.000000, 1.434165, 1.196726, 1.117576, 0.052073, 0.040869, 0.037134, -0.019001, -0.015116, -0.013821, 
15.760000, -0.000003, -0.000001, -0.000000, 1.435202, 1.197540, 1.118316, 0.051693, 0.040567, 0.036858, -0.019002, -0.015116, -0.013821, 
15.780000, -0.000003, -0.000001, -0.000000, 1.436232, 1.198348, 1.119050, 0.051313, 0.040264, 0.036581, -0.019002, -0.015117, -0.013821, 
15.800000, -0.000003, -0.000001, -0.000000, 1.437254, 1.199150, 1.119778, 0.050933, 0.039962, 0.036305, -0.019003, -0.015117, -0.013822, 
15.820000, -0.000003, -0.000001, -0.000000, 1.438269, 1.199945, 1.120501, 0.050553, 0.039660, 0.036029, -0.019003, -0.015117, -0.013822, 
15.840000, -0.000003, -0.000001, -0.000000, 1.439276, 1.200735, 1.121219, 0.050173, 0.039357, 0.035752, -0.019004, -0.015118, -0.013822, 
15.860000, -0.000003, -0.000001, -0.000000, 1.440275, 1.201519, 1.121931, 0.049793, 0.039055, 0.035476, -0.019004, -0.015118, -0.013823, 
15.880000, -0.000003, -0.000001, -0.000000, 1.441266, 1.202297, 1.122637, 0.049413, 0.038753, 0.035199, -0.019005, -0.015118, -0.013823, 
15.900000, -0.000003, -0.000001, -0.000000, 1.442251, 1.203069, 1.123338, 0.049032, 0.038450, 0.034923, -0.019005, -0.015119, -0.013823, 
15.920000, -0.000003, -0.000001, -0.000000, 1.443227, 1.203834, 1.124034, 0.048652, 0.038148, 0.034646, -0.019006, -0.015119, -0.013824, 
15.940000, -0.000003, -0.000001, -0.000000, 1.444196, 1.204594, 1.124724, 0.048272, 0.037846, 0.034370, -0.019006, -0.015120, -0.013824, 
15.960000, -0.000003, -0.000001, -0.000000, 1.445157, 1.205348, 1.125408, 0.047892, 0.037543, 0.034093, -0.019007, -0.015120, -0.013824, 
15.980000, -0.000003, -0.000001, -0.000000, 1.446111, 1.206095, 1.126087, 0.047512, 0.037241, 0.033817, -0.019007, -0.015120, -0.013825, 
16.000000, -0.000003, -0.000001, -0.000000, 1.447057, 1.206837, 1.126760, 0.047132, 0.036938, 0.033540, -0.019007, -0.015121, -0.013825, 
16.020000, -0.000003, -0.000001, -0.000000, 1.447995, 1.207572, 1.127428, 0.046751, 0.036636, 0.033264, -0.019026, -0.015135, -0.013838, 
16.040000, -0.000003, -0.000001, -0.000000, 1.448926, 1.208301, 1.128090, 0.046371, 0.036333, 0.032987, -0.019026, -0.015136, -0.013839, 
16.060000, -0.000003, -0.000001, -0.000000, 1.449849, 1.209025, 1.128747, 0.045990, 0.036030, 0.032710, -0.019027, -0.015136, -0.013839, 
16.080000, -0.000003, -0.000001, -0.000000, 1.450765, 1.209742, 1.129398, 0.045610, 0.035727, 0.032433, -0.019027, -0.015136, -0.013839, 
16.100000, -0.000003, -0.000001, -0.000000, 1.451673, 1.210453, 1.130044, 0.045229, 0.035425, 0.032156, -0.019028, -0.015137, -0.013840, 
16.120000, -0.000003, -0.000001, -0.000000, 1.452573, 1.211158, 1.130684, 0.044849, 0.035122, 0.031880, -0.019028, -0.015137, -0.013840, 
16.140000, -0.000003, -0.000001, -0.000000, 1.453466, 1.211857, 1.131318, 0.044468, 0.034819, 0.031603, -0.019028, -0.015137, -0.013840, 
16.160000, -0.000003, -0.000001, -0.000000, 1.454351, 1.212551, 1.131947, 0.044087, 0.034517, 0.031326, -0.019029, -0.015138, -0.013840, 
16.180000, -0.000003, -0.000001, -0.000000, 1.455229, 1.213238, 1.132571, 0.043707, 0.034214, 0.031049, -0.019029, -0.015138, -0.013841, 
16.200000, -0.000003, -0.000001, -0.000000, 1.456099, 1.213918, 1.133189, 0.043326, 0.033911, 0.030772, -0.019030, -0.015138, -0.013841, 
16.220000, -0.000003, -0.000001, -0.000000, 1.456961, 1.214593, 1.133801, 0.042946, 0.033608, 0.030496, -0.019030, -0.015139, -0.013841, 
16.240000, -0.000003, -0.000001, -0.000000, 1.457816, 1.215262, 1.134408, 0.042565, 0.033305, 0.030219, -0.019031, -0.015139, -0.013842, 
16.260000, -0.000003, -0.000001, -0.000000, 1.458663, 1.215925, 1.135009, 0.042184, 0.033003, 0.029942, -0.019031, -0.015139, -0.013842, 
16.280000, -0.000003, -0.000001, -0.000000, 1.459503, 1.216582, 1.135605, 0.041804, 0.032700, 0.029665, -0.019031, -0.015139, -0.013842, 
16.300000, -0.000003, -0.000001, -0.000000, 1.460334, 1.217232, 1.136195, 0.041423, 0.032397, 0.029388, -0.019032, -0.015140, -0.013842, 
16.320000, -0.000003, -0.000001, -0.000000, 1.461159, 1.217877, 1.136780, 0.041043, 0.032094, 0.029111, -0.019032, -0.015140, -0.013843, 
16.340000, -0.000003, -0.000001, -0.000000, 1.461975, 1.218516, 1.137359, 0.040662, 0.031791, 0.028835, -0.019033, -0.015140, -0.013843, 
16.360000, -0.000003, -0.000001, -0.000000, 1.462784, 1.219148, 1.137933, 0.040281, 0.031489, 0.028558, -0.019033, -0.015141, -0.013843, 
16.380000, -0.000003, -0.000001, -0.000000, 1.463586, 1.219774, 1.138501, 0.039901, 0.031186, 0.028281, -0.019033, -0.015141, -0.013844, 
16.400000, -0.000003, -0.000001, -0.000000, 1.464380, 1.220395, 1.139063, 0.039520, 0.030883, 0.028004, -0.019034, -0.015141, -0.013844, 
16.420000, -0.000003, -0.000001, -0.000000, 1.465166, 1.221009, 1.139621, 0.039139, 0.030580, 0.027727, -0.019034, -0.015142, -0.013844, 
16.440000, -0.000003, -0.000001, -0.000000, 1.465945, 1.221617, 1.140172, 0.038759, 0.030277, 0.027450, -0.019034, -0.015142, -0.013844, 
16.460000, -0.000003, -0.000001, -0.000000, 1.466715, 1.222220, 1.140718, 0.038378, 0.029975, 0.027173, -0.019035, -0.015142, -0.013845, 
16.480000, -0.000003, -0.000001, -0.000000, 1.467479, 1.222816, 1.141258, 0.037997, 0.029672, 0.026896, -0.019035, -0.015142, -0.013845, 
16.500000, -0.000003, -0.000001, -0.000000, 1.468235, 1.223406, 1.141793, 0.037616, 0.029369, 0.026620, -0.019035, -0.015143, -0.013845, 
16.520000, -0.000003, -0.000001, -0.000000, 1.468983, 1.223990, 1.142323, 0.037244, 0.029073, 0.026349, -0.018625, -0.014817, -0.013547, 
16.540000, -0.000003, -0.000001, -0.000000, 1.469724, 1.224568, 1.142847, 0.036871, 0.028776, 0.026078, -0.018625, -0.014817, -0.013547, 
16.560000, -0.000003, -0.000001, -0.000000, 1.470457, 1.225141, 1.143365, 0.036499, 0.028480, 0.025807, -0.018626, -0.014817, -0.013548, 
16.580000, -0.000003, -0.000001, -0.000000, 1.471183, 1.225707, 1.143878, 0.036126, 0.028183, 0.025536, -0.018626, -0.014817, -0.013548, 
16.600000, -0.000003, -0.000001, -0.000000, 1.471901, 1.226267, 1.144386, 0.035754, 0.027887, 0.025265, -0.018626, -0.014818, -0.013548, 
16.620000, -0.000003, -0.000001, -0.000000, 1.472612, 1.226822, 1.144888, 0.035381, 0.027591, 0.024994, -0.018627, -0.014818, -0.013548, 
16.640000, -0.000003, -0.000001, -0.000000, 1.473316, 1.227370, 1.145385, 0.035009, 0.027294, 0.024723, -0.018627, -0.014818, -0.013549, 
16.660000, -0.000003, -0.000001, -0.000000, 1.474012, 1.227913, 1.145877, 0.034636, 0.026998, 0.024452, -0.018627, -0.014819, -0.013549, 
16.680000, -0.000003, -0.000001, -0.000000, 1.474700, 1.228450, 1.146363, 0.034264, 0.026702, 0.024181, -0.018628, -0.014819, -0.013549, 
16.700000, -0.000003, -0.000001, -0.000000, 1.475382, 1.228980, 1.146844, 0.033891, 0.026405, 0.023910, -0.018628, -0.014819, -0.013549, 
16.720000, -0.000003, -0.000001, -0.000000, 1.476055, 1.229505, 1.147319, 0.033519, 0.026109, 0.023639, -0.018628, -0.014819, -0.013550, 
16.740000, -0.000003, -0.000001, -0.000000, 1.476722, 1.230024, 1.147789, 0.033146, 0.025813, 0.023368, -0.018628, -0.014820, -0.013550, 
16.760000, -0.000003, -0.000001, -0.000000, 1.477380, 1.230537, 1.148253, 0.032774, 0.025516, 0.023097, -0.018629, -0.014820, -0.013550, 
16.780000, -0.000003, -0.000001, -0.000000, 1.478032, 1.231044, 1.148712, 0.032401, 0.025220, 0.022826, -0.018629, -0.014820, -0.013550, 
16.800000, -0.000003, -0.000001, -0.000000, 1.478676, 1.231545, 1.149165, 0.032028, 0.024923, 0.022555, -0.018629, -0.014820, -0.013550, 
16.820000, -0.000003, -0.000001, -0.000000, 1.479312, 1.232041, 1.149614, 0.031656, 0.024627, 0.022284, -0.018630, -0.014820, -0.013551, 
16.840000, -0.000003, -0.000001, -0.000000, 1.479941, 1.232530, 1.150056, 0.031283, 0.024330, 0.022013, -0.018630, -0.014821, -0.013551, 
16.860000, -0.000003, -0.000001, -0.000000, 1.480563, 1.233013, 1.150493, 0.030911, 0.024034, 0.021742, -0.018630, -0.014821, -0.013551, 
16.880000, -0.000003, -0.000001, -0.000000, 1.481177, 1.233491, 1.150925, 0.030538, 0.023738, 0.021471, -0.018631, -0.014821, -0.013551, 
16.900000, -0.000003, -0.000001, -0.000000, 1.481784, 1.233962, 1.151352, 0.030165, 0.023441, 0.021200, -0.018631, -0.014821, -0.013552, 
16.920000, -0.000003, -0.000001, -0.000000, 1.482383, 1.234428, 1.151773, 0.029793, 0.023145, 0.020929, -0.018631, -0.014822, -0.013552, 
16.940000, -0.000003, -0.000001, -0.000000, 1.482975, 1.234887, 1.152188, 0.029420, 0.022848, 0.020658, -0.018631, -0.014822, -0.013552, 
16.960000, -0.000003, -0.000001, -0.000000, 1.483559, 1.235341, 1.152599, 0.029047, 0.022552, 0.020387, -0.018632, -0.014822, -0.013552, 
16.980000, -0.000003, -0.000001, -0.000000, 1.484136, 1.235789, 1.153003, 0.028675, 0.022255, 0.020116, -0.018632, -0.014822, -0.013552, 
17.000000, -0.000003, -0.000001, -0.000000, 1.484705, 1.236231, 1.153403, 0.028302, 0.021959, 0.019845, -0.018632, -0.014822, -0.013552, 
17.020000, -0.000003, -0.000001, -0.000000, 1.485267, 1.236667, 1.153797, 0.027947, 0.021676, 0.019586, -0.017757, -0.014127, -0.012918, 
17.040000, -0.000003, -0.000001, -0.000000, 1.485822, 1.237097, 1.154186, 0.027592, 0.021394, 0.019328, -0.017757, -0.014128, -0.012918, 
17.060000, -0.000003, -0.000001, -0.000000, 1.486370, 1.237522, 1.154569, 0.027237, 0.021111, 0.019070, -0.017757, -0.014128, -0.012918, 
17.080000, -0.000003, -0.000001, -0.000000, 1.486911, 1.237941, 1.154948, 0.026882, 0.020829, 0.018811, -0.017758, -0.014128, -0.012918, 
17.100000, -0.000003, -0.000001, -0.000000, 1.487445, 1.238354, 1.155321, 0.026526, 0.020546, 0.018553, -0.017758, -0.014128, -0.012918, 
17.120000, -0.000003, -0.000001, -0.000000, 1.487971, 1.238762, 1.155689, 0.026171, 0.020264, 0.018294, -0.017758, -0.014128, -0.012918, 
17.140000, -0.000003, -0.000001, -0.000000, 1.488491, 1.239164, 1.156052, 0.025816, 0.019981, 0.018036, -0.017758, -0.014129, -0.012919, 
17.160000, -0.000003, -0.000001, -0.000000, 1.489003, 1.239561, 1.156410, 0.025461, 0.019699, 0.017778, -0.017759, -0.014129, -0.012919, 
17.180000, -0.000003, -0.000001, -0.000000, 1.489509, 1.239952, 1.156763, 0.025106, 0.019416, 0.017519, -0.017759, -0.014129, -0.012919, 
17.200000, -0.000003, -0.000001, -0.000000, 1.490007, 1.240337, 1.157111, 0.024751, 0.019133, 0.017261, -0.017759, -0.014129, -0.012919, 
17.220000, -0.000003, -0.000001, -0.000000, 1.490498, 1.240717, 1.157453, 0.024395, 0.018851, 0.017003, -0.017759, -0.014129, -0.012919, 
17.240000, -0.000003, -0.000001, -0.000000, 1.490982, 1.241091, 1.157790, 0.024040, 0.018568, 0.016744, -0.017760, -0.014129, -0.012919, 
17.260000, -0.000003, -0.000001, -0.000000, 1.491459, 1.241459, 1.158122, 0.023685, 0.018286, 0.016486, -0.017760, -0.014130, -0.012920, 
17.280000, -0.000003, -0.000001, -0.000000, 1.491929, 1.241821, 1.158449, 0.023330, 0.018003, 0.016227, -0.017760, -0.014130, -0.012920, 
17.300000, -0.000003, -0.000001, -0.000000, 1.492391, 1.242178, 1.158771, 0.022975, 0.017720, 0.015969, -0.017760, -0.014130, -0.012920, 
17.320000, -0.000003, -0.000001, -0.000000, 1.492847, 1.242530, 1.159087, 0.022619, 0.017438, 0.015711, -0.017760, -0.014130, -0.012920, 
17.340000, -0.000003, -0.000001, -0.000000, 1.493295, 1.242875, 1.159399, 0.022264, 0.017155, 0.015452, -0.017761, -0.014130, -0.012920, 
17.360000, -0.000003, -0.000001, -0.000000, 1.493737, 1.243215, 1.159705, 0.021909, 0.016873, 0.015194, -0.017761, -0.014130, -0.012920, 
17.380000, -0.000003, -0.000001, -0.000000, 1.494171, 1.243550, 1.160006, 0.021554, 0.016590, 0.014935, -0.017761, -0.014131, -0.012920, 
17.400000, -0.000003, -0.000001, -0.000000, 1.494598, 1.243878, 1.160302, 0.021199, 0.016307, 0.014677, -0.017761, -0.014131, -0.012921, 
17.420000, -0.000003, -0.000001, -0.000000, 1.495018, 1.244201, 1.160593, 0.020843, 0.016025, 0.014419, -0.017761, -0.014131, -0.012921, 
17.440000, -0.000003, -0.000001, -0.000000, 1.495431, 1.244519, 1.160878, 0.020488, 0.015742, 0.014160, -0.017762, -0.014131, -0.012921, 
17.460000, -0.000003, -0.000001, -0.000000, 1.495837, 1.244830, 1.161158, 0.020133, 0.015460, 0.013902, -0.017762, -0.014131, -0.012921, 
17.480000, -0.000003, -0.000001, -0.000000, 1.496236, 1.245137, 1.161434, 0.019778, 0.015177, 0.013643, -0.017762, -0.014131, -0.012921, 
17.500000, -0.000002, -0.000001, -0.000000, 1.496628, 1.245437, 1.161704, 0.019422, 0.014894, 0.013385, -0.017762, -0.014131, -0.012921, 
17.520000, -0.000002, -0.000001, -0.000000, 1.497012, 1.245732, 1.161969, 0.019095, 0.014634, 0.013146, -0.016386, -0.013039, -0.011923, 
17.540000, -0.000002, -0.000001, -0.000000, 1.497391, 1.246022, 1.162229, 0.018767, 0.014373, 0.012908, -0.016386, -0.013039, -0.011923, 
17.560000, -0.000002, -0.000001, -0.000000, 1.497762, 1.246306, 1.162485, 0.018439, 0.014112, 0.012669, -0.016387, -0.013039, -0.011923, 
17.580000, -0.000002, -0.000001, -0.000000, 1.498128, 1.246586, 1.162735, 0.018111, 0.013851, 0.012431, -0.016387, -0.013039, -0.011924, 
17.600000, -0.000002, -0.000001, -0.000000, 1.498486, 1.246860, 1.162981, 0.017784, 0.013590, 0.012193, -0.016387, -0.013040, -0.011924, 
17.620000, -0.000002, -0.000001, -0.000000, 1.498838, 1.247129, 1.163223, 0.017456, 0.013330, 0.011954, -0.016387, -0.013040, -0.011924, 
17.640000, -0.000002, -0.000001, -0.000000, 1.499184, 1.247393, 1.163459, 0.017128, 0.013069, 0.011716, -0.016387, -0.013040, -0.011924, 
17.660000, -0.000002, -0.000001, -0.000000, 1.499523, 1.247651, 1.163691, 0.016801, 0.012808, 0.011477, -0.016387, -0.013040, -0.011924, 
17.680000, -0.000002, -0.000001, -0.000000, 1.499855, 1.247904, 1.163918, 0.016473, 0.012547, 0.011239, -0.016388, -0.013040, -0.011924, 
17.700000, -0.000002, -0.000001, -0.000000, 1.500181, 1.248152, 1.164140, 0.016145, 0.012286, 0.011000, -0.016388, -0.013040, -0.011924, 
17.720000, -0.000002, -0.000001, -0.000000, 1.500500, 1.248395, 1.164357, 0.015817, 0.012026, 0.010762, -0.016388, -0.013040, -0.011924, 
17.740000, -0.000002, -0.000001, -0.000000, 1.500813, 1.248633, 1.164570, 0.015490, 0.011765, 0.010523, -0.016388, -0.013040, -0.011924, 
17.760000, -0.000002, -0.000001, -0.000000, 1.501119, 1.248865, 1.164778, 0.015162, 0.011504, 0.010285, -0.016388, -0.013040, -0.011924, 
17.780000, -0.000002, -0.000001, -0.000000, 1.501419, 1.249093, 1.164981, 0.014834, 0.011243, 0.010046, -0.016388, -0.013041, -0.011925, 
17.800000, -0.000002, -0.000001, -0.000000, 1.501712, 1.249315, 1.165179, 0.014506, 0.010982, 0.009808, -0.016388, -0.013041, -0.011925, 
17.820000, -0.000002, -0.000001, -0.000000, 1.501998, 1.249531, 1.165372, 0.014178, 0.010722, 0.009569, -0.016388, -0.013041, -0.011925, 
17.840000, -0.000002, -0.000001, -0.000000, 1.502278, 1.249743, 1.165561, 0.013851, 0.010461, 0.009331, -0.016389, -0.013041, -0.011925, 
17.860000, -0.000002, -0.000001, -0.000000, 1.502552, 1.249949, 1.165745, 0.013523, 0.010200, 0.009092, -0.016389, -0.013041, -0.011925, 
17.880000, -0.000002, -0.000001, -0.000000, 1.502819, 1.250150, 1.165924, 0.013195, 0.009939, 0.008854, -0.016389, -0.013041, -0.011925, 
17.900000, -0.000002, -0.000001, -0.000000, 1.503079, 1.250346, 1.166099, 0.012867, 0.009678, 0.008615, -0.016389, -0.013041, -0.011925, 
17.920000, -0.000002, -0.000001, -0.000000, 1.503333, 1.250537, 1.166269, 0.012540, 0.009417, 0.008377, -0.016389, -0.013041, -0.011925, 
17.940000, -0.000002, -0.000001, -0.000000, 1.503580, 1.250723, 1.166433, 0.012212, 0.009157, 0.008138, -0.016389, -0.013041, -0.011925, 
17.960000, -0.000002, -0.000001, -0.000000, 1.503821, 1.250903, 1.166594, 0.011884, 0.008896, 0.007900, -0.016389, -0.013041, -0.011925, 
17.980000, -0.000002, -0.000001, -0.000000, 1.504055, 1.251078, 1.166749, 0.011556, 0.008635, 0.007661, -0.016389, -0.013041, -0.011925, 
18.000000, -0.000002, -0.000001, -0.000000, 1.504282, 1.251248, 1.166900, 0.011228, 0.008374, 0.007423, -0.016389, -0.013041, -0.011925, 
18.020000, -0.000002, -0.000001, -0.000000, 1.504503, 1.251413, 1.167046, 0.010939, 0.008144, 0.007212, -0.014477, -0.011523, -0.010539, 
18.040000, -0.000002, -0.000001, -0.000000, 1.504719, 1.251573, 1.167188, 0.010649, 0.007913, 0.007001, -0.014478, -0.011523, -0.010539, 
18.060000, -0.000002, -0.000001, -0.000000, 1.504929, 1.251729, 1.167325, 0.010360, 0.007683, 0.006790, -0.014478, -0.011523, -0.010539, 
18.080000, -0.000002, -0.000001, -0.000000, 1.505133, 1.251880, 1.167459, 0.010070, 0.007452, 0.006580, -0.014478, -0.011524, -0.010539, 
18.100000, -0.000002, -0.000001, -0.000000, 1.505331, 1.252026, 1.167588, 0.009781, 0.007222, 0.006369, -0.014478, -0.011524, -0.010539, 
18.120000, -0.000002, -0.000001, -0.000000, 1.505524, 1.252168, 1.167713, 0.009491, 0.006991, 0.006158, -0.014478, -0.011524, -0.010539, 
18.140000, -0.000002, -0.000001, -0.000000, 1.505710, 1.252305, 1.167834, 0.009202, 0.006761, 0.005947, -0.014478, -0.011524, -0.010539, 
18.160000, -0.000002, -0.000001, -0.000000, 1.505891, 1.252438, 1.167951, 0.008912, 0.006530, 0.005736, -0.014478, -0.011524, -0.010539, 
18.180000, -0.000002, -0.000001, -0.000000, 1.506066, 1.252566, 1.168063, 0.008622, 0.006300, 0.005526, -0.014478, -0.011524, -0.010539, 
